[Message:   BepInEx] BepInEx 5.4.21.0 - EvolutionOfJiangHu (15/02/2023 00:02:54)
[Info   :   Console] Op = <color=#e37b14>{0}</color>被山贼<color=#902dbe>攻破山门</color>并被<color=#fe2929>洗劫一空</color>。
[Info   :   Console] Found a match ! Type = Build_S_Manager + Method = System.Void Build_S_Manager::Message(System.Int32,System.String,Roles) + op.ToString() = <color=#e37b14>{0}</color> was broken into the mountain gate by bandit <color=#902dbe></color> and was looted by <color=#fe2929></color>.
[Info   :   Console] Op = <color=#e37b14>{0}</color>的<color=#2d4cbe>{1}</color><color=#fe2929>退出</color>了门派然后加入了<color=#e37b14>{2}</color>。
[Info   :   Console] Found a match ! Type = Build_S_Manager + Method = System.Void Build_S_Manager::Message(System.Int32,System.String,Roles) + op.ToString() = <color=#e37b14>{0}</color>'s <color=#2d4cbe>{1}</color><color=#fe2929>exited</color> and joined <color=#e37b14>{2}</color>.
[Info   :   Console] Op = <color=#e37b14>{0}</color>在江湖上<color=#179920>大量招收弟子</color>。
[Info   :   Console] Found a match ! Type = Build_S_Manager + Method = System.Void Build_S_Manager::Message(System.Int32,System.String,Roles) + op.ToString() = <color=#e37b14>{0}</color> <color=#179920>recruited a large number of disciples</color> in Jianghu.
[Info   :   Console] Op = <color=#e37b14>{0}</color>的<color=#2d4cbe>{1}</color><color=#fe2929>年事已高</color>决定从此<color=#e37b14>退隐江湖</color>不再过问世事。
[Info   :   Console] Found a match ! Type = Build_S_Manager + Method = System.Void Build_S_Manager::Message(System.Int32,System.String,Roles) + op.ToString() = <color=#e37b14>{0}</color>'s <color=#2d4cbe>{1}</color><color=#fe2929>is getting old</color> and decided to retire from <color=#e37b14> The rivers and lakes no longer care about world affairs.
[Info   :   Console] Type found : CameraFollow
[Info   :   Console] Op = Mouse X
[Info   :   Console] Op = Mouse Y
[Info   :   Console] Op = PlayerObject
[Info   :   Console] Type found : AssistanceRefining
[Info   :   Console] Op = 这位朋友要来帮我们打打铁吗？
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::ShowZuofang() + op.ToString() = Is this friend coming to help us strike iron?
[Info   :   Console] Op = 逃
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::ShowZuofang() + op.ToString() = Escape
[Info   :   Console] Op = 这位朋友也懂丹药炼制之法吗？
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::ShowYaolu() + op.ToString() = Does this friend also understand the method of refining pills?
[Info   :   Console] Op = 逃
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::ShowYaolu() + op.ToString() = Escape
[Info   :   Console] Op = 获得道具<color=#00FF07>
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::GiveItem_yao() + op.ToString() = Get props <color=#00FF07>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 履
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::GiveItem() + op.ToString() = Lǚ 
[Info   :   Console] Op = 获得道具<color=#00FF07>
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::GiveItem() + op.ToString() = Get props <color=#00FF07>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 请完成当前协助
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::Close() + op.ToString() = Please complete current assistance
[Info   :   Console] Op = ClearSkills
[Info   :   Console] Op = 请完成当前协助
[Info   :   Console] Found a match ! Type = AssistanceRefining + Method = System.Void AssistanceRefining::Close_yao() + op.ToString() = Please complete current assistance
[Info   :   Console] Op = ClearSkills_yao
[Info   :   Console] Type found : CampBuildEffect
[Info   :   Console] Type found : CampSchool
[Info   :   Console] Op = 悟性点：
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Update() + op.ToString() = Comprehension points:
[Info   :   Console] Op = f0
[Info   :   Console] Op = 悟性点：
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::ShowSchool() + op.ToString() = Comprehension points:
[Info   :   Console] Op = f0
[Info   :   Console] Op = 确认要离开藏经阁吗？\n（关系<color=red>至交</color>每年可进入两次第一次免费）\n（其余每年收费进入一次）
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::ClickClose() + op.ToString() = Are you sure you want to leave the Sutra Pavilion? \n (Relationship <color=red>Friends</color> can be entered twice a year for free for the first time)\n (The rest are charged once a year)
[Info   :   Console] Op = 放
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Close() + op.ToString() = Release
[Info   :   Console] Op = 祝早日参悟神功。
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Close() + op.ToString() = I wish you an early enlightenment.
[Info   :   Console] Op = <color=#FFD600>你的悟性点不足</color>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_0() + op.ToString() = <color=#FFD600>You do not have enough enlightenment points</color>
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = <color=#FFD600>你的悟性点不足</color>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_1() + op.ToString() = <color=#FFD600>You do not have enough enlightenment points</color>
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = <color=#FFD600>你的悟性点不足</color>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_2() + op.ToString() = <color=#FFD600>You do not have enough enlightenment points</color>
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = <color=#FFD600>你的悟性点不足</color>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_3() + op.ToString() = <color=#FFD600>You do not have enough enlightenment points</color>
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = <color=#FFD600>你的悟性点不足</color>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_4() + op.ToString() = <color=#FFD600>You do not have enough enlightenment points</color>
[Info   :   Console] Op = f1
[Info   :   Console] Op = f1
[Info   :   Console] Op = 你合上功法，结束了研习。
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_Exit() + op.ToString() = You close the exercise and end the study.
[Info   :   Console] Op = 逃
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::Breakthrough_Exit() + op.ToString() = Escape
[Info   :   Console] Op = 你迅速的翻阅功法，大脑飞速将看到的默默记忆下。
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearnProbability(System.Int32) + op.ToString() = You quickly flip through the exercises, and your brain quickly memorizes what you see silently.
[Info   :   Console] Op = 
[Info   :   Console] Op = 偷学
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_0() + op.ToString() = stealing
[Info   :   Console] Op = 消耗体力<color=#FFD600>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_0() + op.ToString() = Consume stamina <color=#FFD600>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 角色体力不足
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_0() + op.ToString() = lack of physical strength
[Info   :   Console] Op = 
[Info   :   Console] Op = 偷学
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_1() + op.ToString() = stealing
[Info   :   Console] Op = 消耗体力<color=#FFD600>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_1() + op.ToString() = Consume stamina <color=#FFD600>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 角色体力不足
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_1() + op.ToString() = lack of physical strength
[Info   :   Console] Op = 
[Info   :   Console] Op = 偷学
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_2() + op.ToString() = stealing
[Info   :   Console] Op = 消耗体力<color=#FFD600>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_2() + op.ToString() = Consume stamina <color=#FFD600>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 角色体力不足
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_2() + op.ToString() = lack of physical strength
[Info   :   Console] Op = 
[Info   :   Console] Op = 偷学
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_3() + op.ToString() = stealing
[Info   :   Console] Op = 消耗体力<color=#FFD600>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_3() + op.ToString() = Consume stamina <color=#FFD600>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 角色体力不足
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_3() + op.ToString() = lack of physical strength
[Info   :   Console] Op = 
[Info   :   Console] Op = 偷学
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_4() + op.ToString() = stealing
[Info   :   Console] Op = 消耗体力<color=#FFD600>
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_4() + op.ToString() = Consume stamina <color=#FFD600>
[Info   :   Console] Op = </color>
[Info   :   Console] Op = 角色体力不足
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_4() + op.ToString() = lack of physical strength
[Info   :   Console] Op = 你不屑再做这种宵小之事。
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_Exit() + op.ToString() = You don't want to do such trivial things anymore.
[Info   :   Console] Op = 逃
[Info   :   Console] Found a match ! Type = CampSchool + Method = System.Void CampSchool::StealLearn_Exit() + op.ToString() = Escape
[Info   :   Console] Type found : CampTaskManager
[Info   :   Console] Op = 
[Info   :   Console] Op = 真武殿
[Info   :   Console] Op = 十绝派
[Info   :   Console] Op = 无念山
[Info   :   Console] Op = 玄天宗
[Info   :   Console] Op = 西北方向
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = northwest direction
[Info   :   Console] Op = 东北方向
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = northeast direction
[Info   :   Console] Op = 东南方向
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = southeast direction
[Info   :   Console] Op = 西南方向
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = southwest direction
[Info   :   Console] Op = 多谢阁下相助
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = Thank you for your help
[Info   :   Console] Op = 任务
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = Task
[Info   :   Console] Op = 获得任务<color=#00FF07>【
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Accept() + op.ToString() = Get the task <color=#00FF07>【
[Info   :   Console] Op = 】</color>
[Info   :   Console] Op = 那在看看别的任务？
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Refused() + op.ToString() = Are you looking at other tasks?
[Info   :   Console] Op = 放
[Info   :   Console] Found a match ! Type = CampTaskManager + Method = System.Void CampTaskManager::Refused() + op.ToString() = Release
[Info   :   Console] Type found : CampTasks
[Info   :   Console] Type found : CampzuofangSlot
[Info   :   Console] Type found : DemandsEffect
[Info   :   Console] Op = SetFade
[Info   :   Console] Op = Sprites/Demands/ci
[Info   :   Console] Op = Sprites/Demands/xiao
[Info   :   Console] Op = Sprites/Demands/jiao
[Info   :   Console] Op = Sprites/Demands/zhan
[Info   :   Console] Op = Sprites/Demands/tiao
[Info   :   Console] Op = Sprites/Demands/liao
[Info   :   Console] Op = Sprites/Demands/pi
[Info   :   Console] Op = Sprites/Demands/tu
[Info   :   Console] Op = Sprites/Demands/za
[Info   :   Console] Op = Sprites/Demands/li
[Info   :   Console] Op = Sprites/Demands/nei
[Info   :   Console] Op = Sprites/Demands/po
